"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2000","2000",29.86445153016,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2001","2001",28.430910752181,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2002","2002",58.746907408032,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2003","2003",58.192683843844,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2004","2004",64.158435326045,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2005","2005",109.53089650698,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2006","2006",127.29242224577,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2007","2007",109.93834218798,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2008","2008",120.12691307405,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2009","2009",110.22202358556,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2010","2010",130.80224014141,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2011","2011",146.75687149649,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2012","2012",176.86973097877,"B","Break"
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2013","2013",182.46190301272,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2014","2014",125.2623863873,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2015","2015",156.08511803057,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2016","2016",126.28214463012,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2017","2017",164.73704288318,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2018","2018",179.42826644757,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2019","2019",176.15015089287,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2020","2020",194.19896009915,,
"EST","Estonia","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2021","2021",206.57800116873,,
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2000","2000",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2001","2001",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2002","2002",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2003","2003",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2004","2004",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2005","2005",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2006","2006",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2007","2007",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2008","2008",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2009","2009",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2010","2010",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2011","2011",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2012","2012",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2013","2013",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2014","2014",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2015","2015",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2016","2016",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2017","2017",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2018","2018",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2019","2019",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2020","2020",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2021","2021",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2000","2000",46.341463414634,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2001","2001",40.540540540541,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2002","2002",27.692307692308,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2003","2003",25,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2004","2004",26.315789473684,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2005","2005",16.393442622951,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2006","2006",13.907284768212,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2007","2007",19.230769230769,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2008","2008",13.939393939394,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2009","2009",23.717948717949,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2010","2010",20.348837209302,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2011","2011",37.301587301587,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2012","2012",19.38236489232,"B","Break"
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2013","2013",10.994482014687,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2014","2014",9.4998774209365,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2015","2015",6.6111531667928,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2016","2016",8.8902513795218,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2017","2017",6.5464895635674,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2018","2018",10.757946210269,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2019","2019",12.524850894632,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2020","2020",11.594202898551,,
"EST","Estonia","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2021","2021",17.595307917889,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2000","2000",53.658536585366,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2001","2001",59.459459459459,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2002","2002",72.307692307692,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",75,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",73.684210526316,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",83.606557377049,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",86.092715231788,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",80.769230769231,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",86.060606060606,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",76.282051282051,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",79.651162790698,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",62.698412698413,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",80.61763510768,"B","Break"
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",89.005517985313,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",90.500122579063,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",93.388846833207,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",91.109748620478,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",93.453510436433,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",89.242053789731,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2019","2019",87.475149105368,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",88.405797101449,,
"EST","Estonia","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2021","2021",82.404692082111,,
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",,"M","Missing value; data cannot exist"
"EST","Estonia","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",,"M","Missing value; data cannot exist"
