"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",1024.116,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",1121.645,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",1184.122,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",1257.135,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",1021.738,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",541.7413,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",181.8265,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",142.2529,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",118.5624,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",78.26683,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",66.74991,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",72.97978,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2010_100","2010=100",101.5739,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2010_100","2010=100",134.0792,,
"WSCNDW01","Work started for dwellings sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2010_100","2010=100",172.1869,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",148.955,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",153.3683,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",154.3676,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",165.4176,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",169.273,,
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",185.0945,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",193.6131,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",183.6622,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",153.0519,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",129.4196,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",104.0969,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",87.89241,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",81.58048,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",83.08768,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",97.785,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",104.8297,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.8471,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.8873,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",103.7805,"P","Provisional value"
"PRCNTO01","Production of total construction sa, Index","ESP","Spain","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",90.41552,"P","Provisional value"
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",101.1666,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",100.1417,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",100.15,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",101.6332,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",107.3744,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",110.0325,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",113.4239,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",117.3402,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",114.2405,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",94.15049,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",103.0747,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",105.6829,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",103.3747,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.42513,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.8086,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.0748,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.4495,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.8909,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",111.4574,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",106.6078,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",104.4917,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",103.5,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",104.5417,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",107.2083,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",112.4417,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",114.9167,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",120.4333,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",124.4667,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",120.3333,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",105.8917,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",108.7583,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",103.8583,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.25833,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",96.94167,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.7417,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",106.95,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",110.05,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.4167,,
"PRMNTO01","Production in total manufacturing sa, Index","SWE","Sweden","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.0833,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",57.275,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",58.825,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",61.56667,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",64.16666,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",67.39167,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",71.76667,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",77.35833,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",81.8,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",83.06667,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",84.01667,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",86.975,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",87.88333,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",89.96667,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",92.19167,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",95.25,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",103.0083,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.9083,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",106.575,,
"SLRTTO01","Total retail trade (Volume) sa, Index","SWE","Sweden","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.2083,,
